"ntwk","wyear","state","site_name","ts","start","enddate","latitude","longitude","elev_ft","county","huc","site_id"
"SNOW","1967","WA","Bald Mountain Am","(AIR)","1967-March","1981-December","  48.98","-121.98","   4400","Whatcom","Sweltzer River (171100010306)","SNOW:21A19"
"SNOW","1967","WA","Berne-Mill Creek New","","1967-January","1986-December","  47.75","-121.70","   3240","Chelan","Lower North Fork Tolt River (171100100502)","SNOW:21B41"
"SNOW","1967","WA","Canyon Am","(AIR)","1967-March","1981-December","  48.95","-121.78","   5100","Whatcom","Damfino Creek (171100010301)","SNOW:21A20"
"SNOW","1967","WA","Cougar Mtn.","","1967-April","2005-October","  47.30","-121.67","   3200","King","North Fork Green River (171100130202)","SNOW:21B42"
"SNOW","1967","WA","Entiat Meadows Am","(AIR)","1967-February","1986-December","  48.13","-120.73","   4540","Chelan","Headwaters Entiat River (170200100201)","SNOW:20A33"
"SNOW","1967","WA","Fox Camp Am","(AIR)","1967-February","1986-December","  48.10","-120.63","   6510","Chelan","North Fork Entiat River (170200100203)","SNOW:20A36"
"SNOW","1967","WA","Glacier Creek","","1967-March","1981-December","  48.80","-121.90","   3700","Whatcom","Glacier Creek (171100040104)","SNOW:21A23"
"SNOW","1967","WA","Twin Lakes Am","(AIR)","1967-March","1981-December","  48.97","-121.63","   5200","Whatcom","Upper Silesia Creek (171100010205)","SNOW:21A21"
"SNOW","1966","AK","Colorado Creek","","1966-January","2100-January","  64.90","-146.62","    700","Fairbanks North Star","Fourmile Creek-Chena River (190803060606)","SNOW:46P04"
"SNOW","1966","AZ","Baker Butte","","1966-January","1999-May","  34.45","-111.40","   7300","Gila","Pine Creek (150602030206)","SNOW:11R06"
"SNOW","1966","BC","Big White Mountain","","1966-February","2100-January","  49.73","-118.98","   5512","Unknown","Canada (170200020606)","SNOW:2E03"
"SNOW","1966","BC","Duncan Lake","","1966-February","2011-February","  50.24","-116.88","   2133","Unknown","Duncan River (170101090000)","SNOW:2D07"
"SNOW","1966","BC","Esperon Cr Lower","","1966-February","1992-December","  50.07","-119.67","   4396","Unknown","Canada (170200060401)","SNOW:2F15"
"SNOW","1966","BC","Esperon Cr Middle","","1966-February","2100-January","  50.07","-119.69","   4692","Unknown","Canada (170200060401)","SNOW:2F14"
"SNOW","1966","BC","Esperon Cr Upper","","1966-February","2100-January","  50.07","-119.75","   5413","Unknown","Canada (170200060401)","SNOW:2F13"
"SNOW","1966","BC","Keystone Creek","","1966-March","2100-January","  51.41","-118.36","   6201","Unknown","Goldstream River-Columbia River (170200200000)","SNOW:2A18"
"SNOW","1966","BC","Mount Kobau","","1966-March","2100-January","  49.12","-119.68","   5938","Unknown","Canada (170200061406)","SNOW:2F12"
"SNOW","1966","BC","Trapping Creek Lower","","1966-February","1999-June","  49.58","-118.94","   3051","Unknown","Canada (170200020610)","SNOW:2E05"
"SNOW","1966","BC","Vermont Creek","","1966-March","2100-January","  50.97","-116.95","   4987","Unknown","Headwaters Columbia River (170200170000)","SNOW:2A19"
"SNOW","1966","CA","New Grace Meadow","","1966-February","2017-April","  38.15","-119.62","   8900","Tuolumne","Falls Creek (180400090503)","SNOW:19L36"
"SNOW","1966","CO","Bennett Creek","","1966-February","2100-January","  40.67","-105.62","   9200","Larimer","Black Hollow-Cache La Poudre River (101900070208)","SNOW:05J33"
"SNOW","1966","MT","Baree Midway","","1966-March","2100-January","  47.96","-115.52","   4600","Lincoln","Silver Butte Fisher River (170101020202)","SNOW:15B16"
"SNOW","1966","MT","Big Snowy","","1966-April","2100-January","  46.78","-109.53","   7150","Fergus","Big Rock Creek (100401030204)","SNOW:09C05"
"SNOW","1966","MT","Rock Creek","","1966-April","2012-June","  46.82","-109.50","   5600","Fergus","Big Rock Creek (100401030204)","SNOW:09C03"
"SNOW","1966","NV","Robinson Lake - Aerial Marker","","1966-February","2100-January","  40.73","-115.28","   9194","Elko","Robinson Creek-Franklin River (160600071102)","SNOW:15J16"
"SNOW","1966","OR","Anthony Ski Hill","","1966-February","1967-December","  44.83","-118.12","   7800","Baker","Rock Creek (170502030404)","SNOW:18E33"
"SNOW","1966","OR","Caliban","","1966-March","1981-December","  42.25","-122.58","   6500","Jackson","Walker Creek (171003080103)","SNOW:22G30"
"SNOW","1966","OR","Colvin Creek AM","(AIR)","1966-February","2100-January","  42.46","-120.19","   6520","Lake","Middle Honey Creek (171200070403)","SNOW:20G18"
"SNOW","1966","OR","Mount Ashland Switchback","","1966-February","2100-January","  42.09","-122.69","   6430","Jackson","Ashland Creek (171003080106)","SNOW:22G31"
"SNOW","1966","OR","Ski Bowl Road","","1966-February","2100-January","  42.07","-122.69","   6070","Jackson","Neil Creek (171003080104)","SNOW:22G32"
"SNOW","1966","OR","Willamette Pass Ski","","1966-February","1966-December","  43.65","-122.02","   5600","Klamath","Upper Salt Creek (170900010301)","SNOW:22F34"
"SNOW","1966","UT","Merchant Valley","","1966-February","1989-December","  38.30","-112.43","   8750","Piute","Merchant Creek (160300070201)","SNOW:12L12"
"SNOW","1966","UT","Susc Ranch","","1966-January","2018-October","  37.60","-112.92","   8179","Iron","Crow Creek-Coal Creek (160300060306)","SNOW:12M17"
"SNOW","1966","WA","Entiat River Trail Am","(AIR)","1966-March","1986-December","  48.03","-120.65","   3325","Chelan","Three Creek-Entiat River (170200100202)","SNOW:20A34"
"SNOW","1966","WA","Pugh Ridge AM","(AIR)","1966-March","1986-December","  48.07","-120.55","   6725","Chelan","North Fork Entiat River (170200100203)","SNOW:20A32"
"SNOW","1966","WA","Snow Brushy Am","(AIR)","1966-March","1986-December","  48.08","-120.73","   3910","Chelan","Headwaters Entiat River (170200100201)","SNOW:20A35"
"SNOW","1966","WA","Tommy Creek Am","(AIR)","1966-March","1986-December","  47.93","-120.52","   4900","Chelan","Lake Creek-Entiat River (170200100204)","SNOW:20B21"
"SNOW","1966","WA","War Creek Pass Am","(AIR)","1966-March","1982-December","  48.30","-120.58","   6500","Chelan","Devore Creek-Lake Chelan (170200090201)","SNOW:20A31"
"SNOW","1966","WY","Purgatory Gulch","","1966-March","2100-January","  41.13","-106.73","   8970","Carbon","Billie Creek-Encampment River (101800020504)","SNOW:06H18"
"SNOW","1965","AK","Alexander Lake","","1965-February","2100-January","  61.75","-150.89","    160","Matanuska-susitna","Headwaters Alexander Creek (190205051106)","SNOW:50M01"
"SNOW","1965","AK","Black River","","1965-March","1998-December","  66.60","-142.75","    620","Yukon-koyukuk","Salmon Village-Black River (190801061509)","SNOW:42R01"
"SNOW","1965","AK","Caribou Mine","","1965-February","2100-January","  64.68","-145.72","   1150","Fairbanks North Star","190803050604-Salcha River (190803050604)","SNOW:45P02"
"SNOW","1965","AK","Chicken Airstrip","","1965-March","2100-January","  64.07","-141.95","   1650","Southeast Fairbanks","Outlet Mosquito Fork (190705021308)","SNOW:41P02"
"SNOW","1965","AK","Circle City","","1965-March","2100-January","  65.83","-144.07","    600","Yukon-koyukuk","Twentytwo Mile Slough-Yukon River (190705062003)","SNOW:44Q03"
"SNOW","1965","AK","Coleen River","","1965-March","1986-December","  67.73","-142.50","   1100","Yukon-koyukuk","190801041302-Coleen River (190801041302)","SNOW:42S01"
"SNOW","1965","AK","Eagle Village","","1965-March","1989-December","  64.78","-141.13","    900","Southeast Fairbanks","Buckeye Creek-Yukon River (190705051301)","SNOW:41P01"
"SNOW","1965","AK","Long Lake","","1965-March","2100-January","  58.19","-133.83","    850","Juneau","190102060505-Dawes Glacier (190102060505)","SNOW:33J01"
"SNOW","1965","AK","Speel River","","1965-March","2100-January","  58.16","-133.72","    280","Juneau","190102060505-Dawes Glacier (190102060505)","SNOW:33J03"
"SNOW","1965","AZ","Snow Bowl #2","","1965-January","2100-January","  35.33","-111.70","  11200","Coconino","Volunteer Wash (150602020301)","SNOW:11P06"
"SNOW","1965","BC","Char Creek","","1965-April","2100-January","  49.10","-116.95","   4298","Unknown","Canada (170101041002)","SNOW:2D06"
"SNOW","1965","BC","Isintok Lake","","1965-March","2100-January","  49.56","-119.98","   5512","Unknown","Canada (170200060908)","SNOW:2F11"
"SNOW","1965","CA","Alpha","","1965-April","2100-January","  38.80","-120.22","   7600","El Dorado","Chimney Flat-South Fork American River (180201290302)","SNOW:APH"
"SNOW","1965","CA","Brockway Summit #1 &amp; #2","","1965-February","1993-December","  39.27","-120.07","   7100","Placer","Martis Creek (160501020204)","SNOW:20K22"
"SNOW","1965","CA","Grizzly","","1965-February","1982-December","  39.92","-120.65","   6900","Plumas","Little Grizzly Creek (180201220602)","SNOW:20K29"
"SNOW","1965","CA","Grizzly Ridge","","1965-February","2100-January","  39.92","-120.65","   6900","Plumas","Big Grizzly Creek (180201230401)","SNOW:GRZ"
"SNOW","1965","CA","Kettle Rock","","1965-February","2100-January","  40.14","-120.72","   7300","Plumas","Hosselkus Creek (180201220601)","SNOW:KTL"
"SNOW","1965","CA","Mount Hough","","1965-January","2100-January","  40.04","-120.88","   6700","Plumas","Hough Creek-Indian Creek (180201220604)","SNOW:MHG"
"SNOW","1965","CA","Podesta","","1965-February","2100-January","  38.60","-120.23","   7200","El Dorado","Bear River (180400120401)","SNOW:PDT"
"SNOW","1965","CA","Tragedy Creek","","1965-February","2100-January","  38.63","-120.15","   8150","Amador","Bear River (180400120401)","SNOW:TRG"
"SNOW","1965","CA","Ward Creek #3","","1965-March","1994-December","  39.13","-120.23","   6750","Placer","Ward Creek-Frontal Lake Tahoe (160501010403)","SNOW:20K25"
"SNOW","1965","CA","Wolf Creek - Aerial Marker","","1965-February","1986-December","  38.48","-119.73","   8000","Alpine","Wolf Creek (160502010103)","SNOW:19L20"
"SNOW","1965","CO","Beetle Camp","","1965-February","1972-June","  40.45","-106.67","  10000","Routt","Walton Creek (140500010405)","SNOW:06J26"
"SNOW","1965","CO","Brown Cabin","","1965-February","2100-January","  37.55","-105.40","   9600","Costilla","East Fork Ute Creek (130100020604)","SNOW:05M04"
"SNOW","1965","CO","Butte","","1965-February","1989-December","  38.90","-106.95","  10160","Gunnison","Washington Gulch-Slate River (140200010206)","SNOW:06L11"
"SNOW","1965","CO","Cottonwood","","1965-April","1978-June","  37.50","-105.42","  10300","Costilla","East Fork Ute Creek (130100020604)","SNOW:05M02"
"SNOW","1965","CO","Fish Creek","","1965-February","1975-June","  40.50","-106.68","  10100","Routt","Fish Creek (140500010407)","SNOW:06J24"
"SNOW","1965","CO","Little Lake","","1965-February","1970-June","  40.62","-106.72","  10300","Routt","Outlet Mad Creek (140500010304)","SNOW:06J21"
"SNOW","1965","CO","Lone Cone","","1965-March","1992-December","  37.90","-108.20","   9600","San Miguel","Headwaters Beaver Creek (140300030302)","SNOW:08M07"
"SNOW","1965","CO","Long Lake","","1965-February","1972-June","  40.47","-106.68","  10100","Routt","Fish Creek (140500010407)","SNOW:06J25"
"SNOW","1965","CO","Round Mountain","","1965-February","1972-June","  40.58","-106.70","  10200","Routt","Soda Creek (140500010408)","SNOW:06J22"
"SNOW","1965","CO","Tower","","1965-February","1989-December","  40.53","-106.68","  10500","Routt","Fish Creek (140500010407)","SNOW:06J29"
"SNOW","1965","CO","Trinchera","","1965-February","2000-June","  37.35","-105.23","  10860","Costilla","Headwaters Trinchera Creek (130100020602)","SNOW:05M08"
"SNOW","1965","ID","Aspen Grove","","1965-February","1994-December","  43.45","-111.58","   6500","Bonneville","Meadow Creek (170402050405)","SNOW:11F10"
"SNOW","1965","MT","Baree Trail","","1965-March","2100-January","  47.95","-115.49","   3800","Lincoln","Silver Butte Fisher River (170101020202)","SNOW:15B15"
"SNOW","1965","NV","Fawn Creek - Aerial Marker","","1965-February","1990-December","  41.70","-116.10","   7000","Elko","Columbia Creek (170501050503)","SNOW:16H08"
"SNOW","1965","NV","Merritt Mountain - Aerial Marker","","1965-February","2100-January","  41.89","-115.86","   6915","Elko","Merritt Creek-Sheep Creek (170501020601)","SNOW:15H20"
"SNOW","1965","OR","Cascade Summit Alt. 1","","1965-January","1969-December","  43.20","-122.70","   4880","Douglas","Headwaters Little River (171003011001)","SNOW:22F29"
"SNOW","1965","OR","Deer Creek","","1965-February","1971-December","  43.77","-121.75","   4550","Deschutes","Wickiup Reservoir-Deschutes River (170703010207)","SNOW:21F20"
"SNOW","1965","OR","Intake House","","1965-February","1975-December","  44.92","-117.98","   4930","Baker","Sand Creek-Powder River (170502030406)","SNOW:18E29"
"SNOW","1965","OR","Little Antone","","1965-April","1978-December","  45.02","-117.98","   5000","Baker","Lower North Powder River (170502030505)","SNOW:18E30"
"SNOW","1965","OR","Power Plant","","1965-February","1975-December","  44.92","-117.95","   3990","Baker","Sand Creek-Powder River (170502030406)","SNOW:18E28"
"SNOW","1965","OR","Tv Ridge AM","(AIR)","1965-February","2100-January","  45.40","-117.39","   7050","Wallowa","Silver Creek-Lostine River (170601050203)","SNOW:17D16"
"SNOW","1965","UT","Birch Crossing","","1965-April","2100-January","  37.74","-112.84","   8045","Iron","Dry Lakes Creek (160300060201)","SNOW:12M16"
"SNOW","1965","UT","Brian Head","","1965-April","2018-October","  37.68","-112.86","   9972","Iron","Dry Lakes Creek (160300060201)","SNOW:12M14"
"SNOW","1965","UT","Burnt Creek","","1965-April","1985-December","  40.85","-109.65","   7900","Daggett","Lower Sheep Creek (140401060604)","SNOW:09J14"
"SNOW","1965","UT","Pickle Keg Spring","","1965-February","1992-December","  39.02","-111.58","   9600","Sevier","Willow Creek Reservoir-Willow Creek (160300030602)","SNOW:11K39"
"SNOW","1965","UT","Tall Poles","","1965-April","2100-January","  37.72","-112.84","   8656","Iron","Dry Lakes Creek (160300060201)","SNOW:12M15"
"SNOW","1965","WA","Martin Springs","","1965-February","1982-December","  46.25","-117.77","   4400","Columbia","Middle North Fork Touchet River (170701020302)","SNOW:17C02"
"SNOW","1965","WA","Spruce Springs","","1965-February","1982-December","  46.18","-117.53","   5700","Garfield","North Fork Asotin Creek (170601030201)","SNOW:17C04"
"SNOW","1965","WY","Deep Lake","","1965-February","2100-January","  41.40","-106.28","  10500","Carbon","Spring Creek (101800040302)","SNOW:06H17"
"SNOW","1965","WY","Moss Lake","","1965-February","2100-January","  41.40","-106.37","   9880","Carbon","North Fork Big Creek (101800020302)","SNOW:06H16"
"SNOW","1965","WY","Parker Peak","","1965-March","1986-May","  44.73","-109.91","   9400","Park","Sour Creek (100700010502)","SNOW:09E07"
"SNOW","1965","WY","Reuter Canyon","","1965-February","2100-January","  44.37","-104.43","   6280","Crook","Upper Arch Creek (101202010702)","SNOW:04E03"
"SNOW","1965","YK","Watson Lake Airport","","1965-February","2017-May","  60.12","-128.82","    685","Unknown","unknown ()","SNOW:28L01"
"SNOW","1965","YK","Whitehorse Airport","","1965-March","2100-January","  60.72","-135.07","   2300","Unknown","unknown ()","SNOW:35L01"
"SNOW","1964","AK","Arctic Ski Bowl","","1964-February","2100-January","  61.25","-149.52","   3000","Anchorage","Headwaters Ship Creek (190204010402)","SNOW:49M05"
"SNOW","1964","AK","Arctic Valley #1","","1964-February","2100-January","  61.23","-149.64","    500","Anchorage","Outlet Ship Creek (190204010404)","SNOW:49M01"
"SNOW","1964","AK","Arctic Valley #2","","1964-February","2100-January","  61.23","-149.61","   1000","Anchorage","Outlet Ship Creek (190204010404)","SNOW:49M02"
"SNOW","1964","AK","Arctic Valley #3","","1964-February","2100-January","  61.23","-149.58","   1450","Anchorage","Headwaters Ship Creek (190204010402)","SNOW:49M03"
"SNOW","1964","AK","Arctic Valley #4","","1964-February","2100-January","  61.24","-149.56","   2030","Anchorage","Headwaters Ship Creek (190204010402)","SNOW:49M04"
"SNOW","1964","AK","Arctic Village","","1964-March","2016-April","  68.12","-145.60","   2050","Yukon-koyukuk","Paddle Mountain-East Fork Chandalar River (190802021307)","SNOW:45T01"
"SNOW","1964","AK","Bald Mountain Lake","","1964-February","1987-December","  62.25","-149.72","   2150","Matanuska-susitna","North Fork Montana Creek (190205050101)","SNOW:49N01"
"SNOW","1964","AK","Chandalar Lake","","1964-March","1998-December","  68.08","-149.59","   3300","North Slope","Chandalar Shelf (190802010102)","SNOW:48S01"
"SNOW","1964","AK","Chelatna Lake","","1964-February","2100-January","  62.46","-151.46","   1450","Matanuska-susitna","Chelatna Lake (190205041602)","SNOW:51N01"
"SNOW","1964","AK","Clearwater Lake","","1964-February","2100-January","  62.93","-146.96","   2650","Matanuska-susitna","Lower Clearwater Creek (190205010508)","SNOW:46N01"
"SNOW","1964","AK","Fishhook Basin","","1964-February","2100-January","  61.78","-149.27","   3300","Matanuska-susitna","Fishhook Creek-Little Susitna River (190205051202)","SNOW:49M10"
